id,price
0,6.706
1,6.8426
2,8.246
3,6.9246
4,7.6928
5,8.511199999999999
6,6.4206
7,8.4416
8,7.6068
9,7.5416
10,7.1902
11,7.019799999999999
12,8.6444
13,6.146599999999999
14,6.691799999999999
15,6.251599999999999
16,7.861400000000001
17,8.3082
18,9.336200000000002
19,6.3004
20,7.955
21,6.1734
22,8.6536
23,9.6158
24,6.978400000000001
25,8.2888
26,7.8786000000000005
27,8.569400000000002
28,8.5274
29,9.48
30,8.1886
31,7.124599999999999
32,8.038
33,7.411199999999999
34,7.531000000000001
35,7.499199999999999
36,8.2022
37,8.6984
38,6.5378
39,6.2742
40,6.926399999999999
41,8.4234
42,6.292399999999999
43,8.3586
44,7.4072000000000005
45,9.1934
46,8.331
47,8.7552
48,8.4646
49,6.658199999999999
50,6.9186
51,6.508799999999999
52,9.0296
53,9.0238
54,7.753
55,8.174199999999999
56,8.6274
57,8.063999999999998
58,6.687
59,8.371400000000001
60,8.439600000000002
61,9.44
62,6.768800000000001
63,8.459999999999999
64,8.4744
65,6.811
66,7.381600000000001
67,9.1994
68,7.4963999999999995
69,9.7312
70,8.777199999999999
71,6.722999999999999
72,7.7468
73,6.4938
74,8.877599999999997
75,8.8958
76,7.751600000000001
77,6.223199999999999
78,9.0492
79,7.4354
80,9.0244
81,8.333400000000001
82,7.2002
83,8.721
84,8.3074
85,7.5298
86,7.8974
87,8.804
88,8.435
89,7.1450000000000005
90,7.050199999999999
91,8.765199999999998
92,8.558399999999999
93,7.347800000000001
94,6.400200000000001
95,9.436
96,8.3668
97,6.7958
98,9.1054
99,6.2162
100,7.3252
101,9.108
102,8.990200000000002
103,7.5956
104,8.8566
105,7.986200000000001
106,6.654599999999999
107,8.6146
108,7.438
109,8.984800000000002
110,9.316
111,7.649800000000001
112,6.537000000000001
113,6.24
114,8.704000000000002
115,6.8427999999999995
116,8.1016
117,7.3598
118,6.1918
119,8.385
120,7.509399999999999
121,8.878
122,8.7714
123,6.7346
124,7.037999999999999
125,9.2176
126,6.4208
127,8.5554
128,7.506399999999999
129,8.667
130,8.483
131,8.9736
132,7.990599999999999
133,9.5828
134,7.0158000000000005
135,8.9078
136,7.0569999999999995
137,8.567200000000001
138,6.6914
139,6.1574
140,9.72
141,8.557
142,6.6578
143,8.105799999999999
144,8.3942
145,9.0664
146,7.7524
147,6.731
148,7.498600000000001
149,7.830799999999999
150,7.7936
151,7.089
152,7.5489999999999995
153,7.4346000000000005
154,7.947799999999999
155,7.195
156,9.3684
157,8.374199999999998
158,6.5568
159,7.9452
160,7.7818
161,8.132200000000001
162,8.8676
163,7.086
164,6.5244
165,7.0536
166,8.738800000000001
167,7.985200000000001
168,6.453799999999999
169,6.7780000000000005
170,7.8132
171,8.608600000000001
172,8.321200000000001
173,8.392
174,7.674600000000001
175,6.816600000000001
176,6.7056
177,7.973000000000001
178,6.5214
179,7.2176
180,8.7888
181,7.728
182,7.4346000000000005
183,7.791199999999999
184,6.9548000000000005
185,6.2966
186,9.3244
187,7.6251999999999995
188,7.254400000000001
189,6.439800000000001
190,6.0282
191,6.536399999999999
192,6.879
193,6.7398
194,7.0182
195,8.3368
196,8.578
197,7.9066
198,7.142399999999999
199,6.571
200,6.501399999999999
201,8.7164
202,6.3149999999999995
203,6.421799999999999
204,6.3248
205,8.862
206,9.090799999999998
207,7.5242
208,9.1132
209,7.081799999999999
210,7.975399999999999
211,6.420399999999999
212,8.4292
213,6.3212
214,6.698600000000001
215,6.949600000000001
216,6.521599999999999
217,6.673800000000002
218,9.019400000000001
219,8.3998
220,6.6228
221,9.235199999999999
222,7.6366
223,6.631399999999999
224,9.056799999999999
225,8.3024
226,8.538599999999999
227,8.288
228,8.424000000000001
229,8.583400000000001
230,9.174800000000001
231,7.509600000000001
232,7.528999999999999
233,8.002199999999998
234,7.068
235,7.562399999999999
236,6.7428
237,6.1586
238,6.368599999999999
239,8.5168
240,7.2476
241,6.6806
242,9.4176
243,8.1138
244,7.518599999999999
245,7.857600000000001
246,6.7104
247,6.7132000000000005
248,8.0756
249,7.2298
250,8.1234
251,8.016
252,6.626399999999999
253,8.6792
254,9.4892
255,7.6748
256,7.618200000000002
257,8.050799999999999
258,7.878800000000001
259,7.893599999999999
260,8.2728
261,6.3058
262,8.302600000000002
263,7.3712
264,6.573400000000001
265,9.57
266,6.405199999999999
267,6.5396
268,6.3012
269,8.861
270,8.7316
271,6.2304
272,7.473400000000001
273,7.9778
274,6.195
275,8.9976
276,8.3276
277,8.5098
278,7.8275999999999994
279,9.0534
280,8.3966
281,8.7988
282,7.6988
283,6.703800000000001
284,8.816999999999998
285,8.3948
286,7.419
287,8.468399999999999
288,6.430999999999999
289,6.2494
290,9.166599999999999
291,8.8654
292,8.042
293,8.8402
294,8.1304
295,7.4464
296,7.4838
297,9.2296
298,9.135000000000002
299,9.157
300,8.597
301,8.6962
302,6.5672
303,6.6544
304,7.8092
305,9.6188
306,7.0664
307,9.2794
308,7.7782
309,6.7806
310,8.57
311,7.590400000000001
312,6.544200000000001
313,7.5226
314,9.3288
315,6.4144000000000005
316,6.240799999999999
317,8.528200000000002
318,6.523999999999999
319,8.436
320,8.713199999999999
321,7.813
322,8.9062
323,6.9604
324,7.3006
325,8.822
326,8.3164
327,7.309
328,7.9328
329,9.194199999999999
330,8.462
331,6.7598
332,8.8058
333,6.3408
334,9.511000000000001
335,6.033199999999999
336,6.4098
337,8.107600000000001
338,8.3682
339,9.0832
340,6.9078
341,6.532000000000001
342,7.125400000000001
343,7.9756
344,9.558399999999999
345,6.6462
346,6.1701999999999995
347,7.443600000000001
348,6.6251999999999995
349,6.2654
350,6.4694
351,9.5898
352,7.091199999999999
353,6.6392
354,7.347800000000001
355,7.992
356,6.1596
357,7.0122
358,6.2756
359,6.654599999999999
360,8.226199999999999
361,8.3118
362,6.543200000000001
363,6.6575999999999995
364,6.9032
365,8.5044
366,9.544
367,8.1754
368,7.8142
369,7.635
370,9.165000000000001
371,8.802800000000001
372,8.458400000000001
373,7.171400000000001
374,7.466800000000001
375,7.970400000000001
376,6.4208
377,8.8754
378,7.539199999999999
379,6.7476
380,9.6394
381,8.3684
382,8.525
383,6.6819999999999995
384,7.3182
385,6.8793999999999995
386,6.599199999999999
387,7.702
388,8.4872
389,8.576600000000001
390,8.6568
391,6.5402000000000005
392,8.4892
393,8.6266
394,8.3596
395,8.588
396,9.5258
397,6.4562
398,9.0928
399,7.297200000000001
400,7.4188
401,8.9664
402,6.617599999999999
403,7.7438
404,8.599599999999999
405,8.301400000000001
406,9.4284
407,9.6304
408,6.8568
409,6.4958
410,9.7584
411,9.5836
412,7.9148
413,8.666999999999998
414,7.5476
415,8.2316
416,8.6008
417,8.0628
418,8.428799999999999
419,8.4752
420,9.2064
421,7.695600000000001
422,6.591200000000001
423,6.2714
424,6.5378
425,9.5798
426,9.3758
427,9.3324
428,6.499799999999999
429,7.7536000000000005
430,6.758799999999999
